gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY,formatted_param,pretty_strategy
MSH2,"HSBO: 40, Survey: Never",40.64072440399332,22.206056099615946,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8722.309231542127,13886.415203337443,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.6629999999999999,U EC local,0.73,392.78966028069163,U Local EC,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.491278436400286,22.31458741602682,45.62769476961987,0.0,0.8446470507106429,0.046187611344773005,0.0,15651.841278733742,28292.52029297344,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07195172855653746,0.0014938889298710231,0.489,0.174,0.6629999999999999,U EC local,0.73,701.417462349864,U Local EC,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.61689673894278,22.196014448754468,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,8828.759779624597,14057.323622967335,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC local,0.73,397.7632921445509,U Local EC,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.09209922239987,22.52875649931991,46.2257541084722,0.0,0.8773780745668894,0.04744820130387981,0.0,12975.726847285667,22669.32481489357,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04490968360665494,0.0015455380324381634,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC local,0.73,575.9628520853946,U Local EC,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.304585669289246,23.035889916118332,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,U EC local,0.73,184.77399278750548,U Local EC,Hyst-BSO: 50
PMS2,Nat Hist,41.47541381703659,22.794042577051837,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.402081877061,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335005,0.033166795679711814,0.15025528875739694,0.05838175973081845,0.0,0.1278,0.04,0.1678,U EC local,0.73,168.00012849551993,U Local EC,No Intervention
MLH1,"HSBO: 40, Survey: Never",40.806214278315736,22.277174219271334,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,8374.053299372994,13302.862514733419,0.019699110521807492,0.016561680234250423,0.0187055991075024,0.008887985711154069,0.038404709629309884,0.02544966594540449,0.0016228440892110108,0.37,0.12,0.49,U EC local,0.89,375.9028509158421,U Local EC,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.14565197261801,22.562420987280934,46.207562876854595,0.0,0.8760799498300502,0.04749301336774374,0.0,13178.357514181027,23291.598577558307,0.04578904440471584,0.03802621636530136,0.0187055991075024,0.008887985711154069,0.06449464351221823,0.046914202076455434,0.0015446305014221306,0.37,0.12,0.49,U EC local,0.89,584.084372931878,U Local EC,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.7115207456284,22.23840454400003,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8722.309231542127,13886.415203337443,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.6629999999999999,U EC local,0.89,392.2183002959817,U Local EC,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.56207477803536,22.346935860410913,45.62769476961987,0.0,0.8446470507106429,0.046187611344773005,0.0,15651.841278733742,28292.52029297344,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07195172855653746,0.0014938889298710231,0.489,0.174,0.6629999999999999,U EC local,0.89,700.4021211902265,U Local EC,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.68766160525341,22.228349084744774,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,8828.759779624597,14057.323622967335,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC local,0.89,397.1846827654753,U Local EC,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.16286408871049,22.561091135310217,46.2257541084722,0.0,0.8773780745668894,0.04744820130387981,0.0,12975.726847285667,22669.32481489357,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04490968360665494,0.0015455380324381634,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC local,0.89,575.137380078991,U Local EC,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.3221430166348,23.042958200006005,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,U EC local,0.89,184.71731451621994,U Local EC,Hyst-BSO: 50
PMS2,Nat Hist,41.62562191233881,22.841021717173277,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.402081877061,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335005,0.033166795679711814,0.15025528875739694,0.05838175973081845,0.0,0.1278,0.04,0.1678,U EC local,0.89,167.65458784174626,U Local EC,No Intervention
MLH1,"HSBO: 40, Survey: Never",40.78064286818114,22.26515347673427,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,8374.053299372994,13302.862514733419,0.019699110521807492,0.016561680234250423,0.0187055991075024,0.008887985711154069,0.038404709629309884,0.02544966594540449,0.0016228440892110108,0.37,0.12,0.49,U EC regional,0.73,376.1057972550412,U Regional EC,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.12008056248344,22.550400244743884,46.207562876854595,0.0,0.8760799498300502,0.04749301336774374,0.0,13178.357514181027,23291.598577558307,0.04578904440471584,0.03802621636530136,0.0187055991075024,0.008887985711154069,0.06449464351221823,0.046914202076455434,0.0015446305014221306,0.37,0.12,0.49,U EC regional,0.73,584.3957256258757,U Regional EC,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.68059142263688,22.223863494646878,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8722.309231542127,13886.415203337443,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.6629999999999999,U EC regional,0.73,392.47492829692254,U Regional EC,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.53114545504384,22.332394811057746,45.62769476961987,0.0,0.8446470507106429,0.046187611344773005,0.0,15651.841278733742,28292.52029297344,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07195172855653746,0.0014938889298710231,0.489,0.174,0.6629999999999999,U EC regional,0.73,700.8581664060422,U Regional EC,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.65674598973774,22.2138142076192,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,8828.759779624597,14057.323622967335,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC regional,0.73,397.44456747083024,U Regional EC,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.13194847319482,22.54655625818465,46.2257541084722,0.0,0.8773780745668894,0.04744820130387981,0.0,12975.726847285667,22669.32481489357,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04490968360665494,0.0015455380324381634,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC regional,0.73,575.5081485038468,U Regional EC,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.314324509188026,23.03973940541614,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,U EC regional,0.73,184.74312067149614,U Regional EC,Hyst-BSO: 50
PMS2,Nat Hist,41.554800656185314,22.818702943967654,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.402081877061,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335005,0.033166795679711814,0.15025528875739694,0.05838175973081845,0.0,0.1278,0.04,0.1678,U EC regional,0.73,167.8185693236083,U Regional EC,No Intervention
MLH1,"HSBO: 40, Survey: Never",40.786437489798814,22.268341416586168,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,8374.053299372994,13302.862514733419,0.019699110521807492,0.016561680234250423,0.0187055991075024,0.008887985711154069,0.038404709629309884,0.02544966594540449,0.0016228440892110108,0.37,0.12,0.49,U EC regional,0.89,376.05195387994786,U Regional EC,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.1258751841011,22.55358818459579,46.207562876854595,0.0,0.8760799498300502,0.04749301336774374,0.0,13178.357514181027,23291.598577558307,0.04578904440471584,0.03802621636530136,0.0187055991075024,0.008887985711154069,0.06449464351221823,0.046914202076455434,0.0015446305014221306,0.37,0.12,0.49,U EC regional,0.89,584.3131215449748,U Regional EC,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.68760053444228,22.227720106981476,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8722.309231542127,13886.415203337443,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.6629999999999999,U EC regional,0.89,392.40683208002736,U Regional EC,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.53815456684923,22.336251423392355,45.62769476961987,0.0,0.8446470507106429,0.046187611344773005,0.0,15651.841278733742,28292.52029297344,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07195172855653746,0.0014938889298710231,0.489,0.174,0.6629999999999999,U EC regional,0.89,700.737155131673,U Regional EC,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.663752054776396,22.21766922942593,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,8828.759779624597,14057.323622967335,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC regional,0.89,397.3756062553785,U Regional EC,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.1389545382335,22.55041127999137,46.2257541084722,0.0,0.8773780745668894,0.04744820130387981,0.0,12975.726847285667,22669.32481489357,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04490968360665494,0.0015455380324381634,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC regional,0.89,575.4097646457928,U Regional EC,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31629971269553,23.040648506427324,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,U EC regional,0.89,184.73583137329064,U Regional EC,Hyst-BSO: 50
PMS2,Nat Hist,41.57798980884956,22.826225497023806,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.402081877061,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335005,0.033166795679711814,0.15025528875739694,0.05838175973081845,0.0,0.1278,0.04,0.1678,U EC regional,0.89,167.76326346098512,U Regional EC,No Intervention
MLH1,"HSBO: 40, Survey: Never",40.78397664850963,22.266950058165488,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,8374.053299372994,13302.862514733419,0.019699110521807492,0.016561680234250423,0.0187055991075024,0.008887985711154069,0.038404709629309884,0.02544966594540449,0.0016228440892110108,0.37,0.12,0.49,U EC distant,0.49,376.0754516221746,U Distant EC,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.12341434281189,22.5521968261751,46.207562876854595,0.0,0.8760799498300502,0.04749301336774374,0.0,13178.357514181027,23291.598577558307,0.04578904440471584,0.03802621636530136,0.0187055991075024,0.008887985711154069,0.06449464351221823,0.046914202076455434,0.0015446305014221306,0.37,0.12,0.49,U EC distant,0.49,584.3491707595257,U Distant EC,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.684623868005616,22.226036871077145,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8722.309231542127,13886.415203337443,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.6629999999999999,U EC distant,0.49,392.43655007575876,U Distant EC,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.53517790041258,22.334568187488028,45.62769476961987,0.0,0.8446470507106429,0.046187611344773005,0.0,15651.841278733742,28292.52029297344,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07195172855653746,0.0014938889298710231,0.489,0.174,0.6629999999999999,U EC distant,0.49,700.7899659104226,U Distant EC,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.66077667236094,22.21598668118972,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,8828.759779624597,14057.323622967335,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC distant,0.49,397.40570186333025,U Distant EC,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.13597915581803,22.54872873175517,46.2257541084722,0.0,0.8773780745668894,0.04744820130387981,0.0,12975.726847285667,22669.32481489357,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04490968360665494,0.0015455380324381634,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC distant,0.49,575.4527007552346,U Distant EC,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31545526270073,23.040249912767266,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,U EC distant,0.49,184.7390272818181,U Distant EC,Hyst-BSO: 50
PMS2,Nat Hist,41.56761139702432,22.822817092402843,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.402081877061,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335005,0.033166795679711814,0.15025528875739694,0.05838175973081845,0.0,0.1278,0.04,0.1678,U EC distant,0.49,167.78831755838655,U Distant EC,No Intervention
MLH1,"HSBO: 40, Survey: Never",40.784552364874756,22.267341820117938,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,8374.053299372994,13302.862514733419,0.019699110521807492,0.016561680234250423,0.0187055991075024,0.008887985711154069,0.038404709629309884,0.02544966594540449,0.0016228440892110108,0.37,0.12,0.49,U EC distant,0.69,376.06883511381966,U Distant EC,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.12399005917703,22.552588588127545,46.207562876854595,0.0,0.8760799498300502,0.04749301336774374,0.0,13178.357514181027,23291.598577558307,0.04578904440471584,0.03802621636530136,0.0187055991075024,0.008887985711154069,0.06449464351221823,0.046914202076455434,0.0015446305014221306,0.37,0.12,0.49,U EC distant,0.69,584.3390200058261,U Distant EC,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.685320367024886,22.22651088363485,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8722.309231542127,13886.415203337443,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.6629999999999999,U EC distant,0.69,392.42818079756603,U Distant EC,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.53587439943186,22.335042200045734,45.62769476961987,0.0,0.8446470507106429,0.046187611344773005,0.0,15651.841278733742,28292.52029297344,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07195172855653746,0.0014938889298710231,0.489,0.174,0.6629999999999999,U EC distant,0.69,700.7750931718272,U Distant EC,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.6614728884129,22.216460511307094,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,8828.759779624597,14057.323622967335,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC distant,0.69,397.39722604017817,U Distant EC,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.136675371869984,22.54920256187254,46.2257541084722,0.0,0.8773780745668894,0.04744820130387981,0.0,12975.726847285667,22669.32481489357,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04490968360665494,0.0015455380324381634,0.42100000000000004,0.11800000000000001,0.5389999999999999,U EC distant,0.69,575.4406086725992,U Distant EC,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.315662760059745,23.04036527432901,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,U EC distant,0.69,184.7381023059139,U Distant EC,Hyst-BSO: 50
PMS2,Nat Hist,41.57097635617663,22.823991986852647,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.402081877061,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335005,0.033166795679711814,0.15025528875739694,0.05838175973081845,0.0,0.1278,0.04,0.1678,U EC distant,0.69,167.77968043815122,U Distant EC,No Intervention
MLH1,"HSBO: 40, Survey: Never",40.78426450669218,22.26714593914171,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,8374.053299372994,13302.862514733419,0.019699110521807492,0.016561680234250423,0.0187055991075024,0.008887985711154069,0.038404709629309884,0.02544966594540449,0.0016228440892110108,0.37,0.12,0.49,cost init surveillance,1475.16672,376.072143338895,Cost FY Surveillance,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.12370220099446,22.552392707151316,46.207562876854595,0.0,0.8760799498300502,0.04749301336774374,0.0,13178.357514181027,23291.598577558307,0.04578904440471584,0.03802621636530136,0.0187055991075024,0.008887985711154069,0.06449464351221823,0.046914202076455434,0.0015446305014221306,0.37,0.12,0.49,cost init surveillance,1475.16672,584.3440953385934,Cost FY Surveillance,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.68497211751525,22.226273877355997,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8722.309231542127,13886.415203337443,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.6629999999999999,cost init surveillance,1475.16672,392.43236539204025,Cost FY Surveillance,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.53552614992223,22.33480519376686,45.62769476961987,0.0,0.8446470507106429,0.046187611344773005,0.0,15651.841278733742,28292.52029297344,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07195172855653746,0.0014938889298710231,0.489,0.174,0.6629999999999999,cost init surveillance,1475.16672,700.7825294622143,Cost FY Surveillance,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.66112478038692,22.2162235962484,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,8828.759779624597,14057.323622967335,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.42100000000000004,0.11800000000000001,0.5389999999999999,cost init surveillance,1475.16672,397.401463906561,Cost FY Surveillance,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.136327263844,22.54896564681387,46.2257541084722,0.0,0.8773780745668894,0.04744820130387981,0.0,12975.726847285667,22669.32481489357,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04490968360665494,0.0015455380324381634,0.42100000000000004,0.11800000000000001,0.5389999999999999,cost init surveillance,1475.16672,575.4466546503926,Cost FY Surveillance,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,cost init surveillance,1475.16672,184.73856479270816,Cost FY Surveillance,Hyst-BSO: 50
PMS2,Nat Hist,41.56929387660047,22.823404539627738,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.402081877061,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335005,0.033166795679711814,0.15025528875739694,0.05838175973081845,0.0,0.1278,0.04,0.1678,cost init surveillance,1475.16672,167.78399888711434,Cost FY Surveillance,No Intervention
MLH1,"HSBO: 40, Survey: Never",40.78426450669218,22.26714593914171,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,8374.053299372994,13302.862514733419,0.019699110521807492,0.016561680234250423,0.0187055991075024,0.008887985711154069,0.038404709629309884,0.02544966594540449,0.0016228440892110108,0.37,0.12,0.49,cost init surveillance,2212.75008,376.072143338895,Cost FY Surveillance,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.12370220099446,22.552392707151316,46.207562876854595,0.0,0.8760799498300502,0.04749301336774374,0.0,13178.357514181027,23291.598577558307,0.04578904440471584,0.03802621636530136,0.0187055991075024,0.008887985711154069,0.06449464351221823,0.046914202076455434,0.0015446305014221306,0.37,0.12,0.49,cost init surveillance,2212.75008,584.3440953385934,Cost FY Surveillance,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.68497211751525,22.226273877355997,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8722.309231542127,13886.415203337443,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.6629999999999999,cost init surveillance,2212.75008,392.43236539204025,Cost FY Surveillance,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.53552614992223,22.33480519376686,45.62769476961987,0.0,0.8446470507106429,0.046187611344773005,0.0,15651.841278733742,28292.52029297344,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07195172855653746,0.0014938889298710231,0.489,0.174,0.6629999999999999,cost init surveillance,2212.75008,700.7825294622143,Cost FY Surveillance,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.66112478038692,22.2162235962484,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,8828.759779624597,14057.323622967335,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.42100000000000004,0.11800000000000001,0.5389999999999999,cost init surveillance,2212.75008,397.401463906561,Cost FY Surveillance,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.136327263844,22.54896564681387,46.2257541084722,0.0,0.8773780745668894,0.04744820130387981,0.0,12975.726847285667,22669.32481489357,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04490968360665494,0.0015455380324381634,0.42100000000000004,0.11800000000000001,0.5389999999999999,cost init surveillance,2212.75008,575.4466546503926,Cost FY Surveillance,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4256.433357214619,8900.955178386726,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,cost init surveillance,2212.75008,184.73856479270816,Cost FY Surveillance,Hyst-BSO: 50
PMS2,Nat Hist,41.56929387660047,22.823404539627738,46.75663310976222,0.6379460089735569,0.0,0.0,0.0,3829.402081877061,10923.091399544839,0.035257628024046916,0.02521496405110664,0.11499766073335005,0.033166795679711814,0.15025528875739694,0.05838175973081845,0.0,0.1278,0.04,0.1678,cost init surveillance,2212.75008,167.78399888711434,Cost FY Surveillance,No Intervention
MLH1,"HSBO: 40, Survey: Never",40.78426450669218,22.26714593914171,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,8374.053299372994,13302.862514733419,0.019699110521807492,0.016561680234250423,0.0187055991075024,0.008887985711154069,0.038404709629309884,0.02544966594540449,0.0016228440892110108,0.37,0.12,0.49,cost surveillance,1057.3568,376.072143338895,Cost Surveillance,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.12370220099446,22.552392707151316,46.207562876854595,0.0,0.8760799498300502,0.04749301336774374,0.0,13178.357514181027,23291.598577558307,0.04578904440471584,0.03802621636530136,0.0187055991075024,0.008887985711154069,0.06449464351221823,0.046914202076455434,0.0015446305014221306,0.37,0.12,0.49,cost surveillance,1057.3568,584.3440953385934,Cost Surveillance,Two-Stage Approach
MSH2,"HSBO: 40, Survey: Never",40.68497211751525,22.226273877355997,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,8722.309231542127,13886.415203337443,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.489,0.174,0.6629999999999999,cost surveillance,1057.3568,392.43236539204025,Cost Surveillance,Hyst-BSO: 40
MSH2,"Hyst+Salp: 40, Oophorectomy: 50",40.53552614992223,22.33480519376686,45.62769476961987,0.0,0.8446470507106429,0.046187611344773005,0.0,15651.841278733742,28292.52029297344,0.07463765290096136,0.06120114727595315,0.022623056632530204,0.01075058128058431,0.09726070953349156,0.07195172855653746,0.0014938889298710231,0.489,0.174,0.6629999999999999,cost surveillance,1057.3568,700.7825294622143,Cost Surveillance,Two-Stage Approach
MSH6,"HSBO: 40, Survey: Never",40.66112478038692,22.2162235962484,46.55363832871804,0.0,0.9428745626783764,0.0,0.0,8828.759779624597,14057.323622967335,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.42100000000000004,0.11800000000000001,0.5389999999999999,cost surveillance,1057.3568,397.401463906561,Cost Surveillance,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.136327263844,22.54896564681387,46.2257541084722,0.0,0.8773780745668894,0.04744820130387981,0.0,12975.726847285667,22669.32481489357,0.04066100350324703,0.03416381384873168,0.022612716695639447,0.010745869757923259,0.06327372019888647,0.04490968360665494,0.0015455380324381634,0.42100000000000004,0.11800000000000001,0.5389999999999999,cost surveillance,1057.3568,575.4466546503926,Cost Surveillance,Two-Stage Approach
