,gene,param value_min,changed param,total QALYs disc_min,total disc cost_min,cost per QALY_min,total LE_min,icers_min,param value_max,strategy,pretty_strategy,total QALYs disc_max,total disc cost_max,cost per QALY_max,total LE_max,formatted_param,icers_max,comparator,pretty_comparator,bc_icer,icer_diff,width_upper,width_lower,order
124,PMS2,0.65,U OC local,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1950.7428074207912,0.85,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,U Local OC,1987.1245608557895,Nat Hist,No Intervention,1968.765619566937,36.381753434998245,18.35894128885252,18.022812146145725,32
126,MLH1,0.65,U OC regional,22.54670390472477,13178.357514181027,584.4915323263477,46.2075628768546,17010.026497118,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55808150957787,13178.357514181027,584.1967327135362,46.2075628768546,U Regional OC,16678.48540115203,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,331.5410959659712,-164.1391387559197,-167.40195721005148,33
120,PMS2,0.65,U OC regional,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1949.939350131923,0.85,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,U Regional OC,1987.9589606400332,Nat Hist,No Intervention,1968.765619566937,38.01961050811019,19.193341073096235,18.826269435013955,33
128,MSH6,0.65,U OC regional,22.543625780374107,12975.726847285669,575.5829596223158,46.2257541084722,12539.53082290281,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.554305513253606,12975.726847285669,575.310414220501,46.2257541084722,U Regional OC,12387.414840202431,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,152.1159827003794,-75.5938496030285,-76.52213309735089,33
119,MSH2,0.65,U OC regional,22.32611148639668,15651.841278733742,701.0554116542157,45.627694769619865,67275.1620466959,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.34349890113707,15651.841278733742,700.5098596235173,45.627694769619865,U Regional OC,60753.498134903566,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,6521.663911792333,-3094.7281315007567,-3426.9357802915765,33
165,MSH6,0.49,U OC distant,22.544568010439,12975.726847285669,575.5589036470961,46.2257541084722,12527.24811960237,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.553363283188723,12975.726847285669,575.3344494281158,46.2257541084722,U Distant OC,12399.424735278164,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,127.82338432420511,-63.583954527295646,-64.23942979690946,34
159,MSH2,0.49,U OC distant,22.32756435603065,15651.841278733742,701.0097935069301,45.627694769619865,66716.95348421918,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.34204603150309,15651.841278733742,700.5554127255882,45.627694769619865,U Distant OC,61216.03035121202,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,5500.923133007156,-2632.1959151923,-2868.727217814856,34
162,MLH1,0.49,U OC distant,22.547684017819638,13178.357514181027,584.4661253797086,46.2075628768546,16983.44683793813,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.557101396482995,13178.357514181027,584.2221162438777,46.2075628768546,U Distant OC,16704.11836053585,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,279.32847740227953,-138.50617937209972,-140.8222980301798,34
164,PMS2,0.49,U OC distant,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1950.157484619465,0.69,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,U Distant OC,1987.7322881301411,Nat Hist,No Intervention,1968.765619566937,37.57480351067602,18.966668563204166,18.608134947471854,34
182,MLH1,0.033,U surgical comps,22.552670013964356,13178.357514181027,584.3369102647774,46.2075628768546,16835.9287771941,0.053,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.552115400338284,13178.357514181027,584.3512805891082,46.2075628768546,DU Surgical Complications,16849.325630640145,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,13.396853446043679,6.701090732196462,6.695762713847216,35
181,MSH2,0.033,U surgical comps,22.335077869825145,15651.841278733742,700.7739740132939,45.627694769619865,63783.74517867703,0.053,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.334532517708578,15651.841278733742,700.7910851200368,45.627694769619865,DU Surgical Complications,63912.837858173065,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,129.09267949603236,64.61159176874207,64.48108772729029,35
183,PMS2,0.033,U surgical comps,23.040428058793243,4256.433357214619,184.7375989002156,47.360856181601974,1967.6727986882015,0.053,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040187128303035,4256.433357214619,184.73953069530103,47.360856181601974,DU Surgical Complications,1969.859654998261,Nat Hist,No Intervention,1968.765619566937,2.186856310059511,1.0940354313240732,1.0928208787354379,35
180,MSH6,0.033,U surgical comps,22.54924196575985,12975.726847285669,575.4396031134353,46.2257541084722,12458.758523960056,0.053,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.548689327867883,12975.726847285669,575.4537063601737,46.2257541084722,DU Surgical Complications,12467.261756433203,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,8.503232473147364,4.253066627743465,4.250165845403899,35
196,MLH1,0.00136,surgical mortality,22.558367403268022,13182.660406601846,584.3800737411555,46.22567595322861,16717.498697320192,0.0020399999999999997,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54641950688448,13174.055219020305,584.3080855919337,46.18945487449385,Surgical Mortality,16969.68416179314,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,252.18546447294648,127.0596218851897,125.12584258775678,36
199,MSH6,0.00136,surgical mortality,22.55493459779885,12979.793630615151,575.4746738162502,46.24385084727804,12384.163763733368,0.0020399999999999997,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54299819367314,12971.660662012595,575.4186089432058,46.207662450444815,Surgical Mortality,12542.897870657742,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,158.73410692437392,79.88918085228215,78.84492607209177,36
198,MSH2,0.00136,surgical mortality,22.340627228654228,15656.836997133933,700.8235192722062,45.64533890433448,62635.20545170701,0.0020399999999999997,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.32898460634782,15646.846138275934,700.7414987346873,45.61005554480522,Surgical Mortality,65109.47388730917,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,2474.2684356021637,1261.2476209048473,1213.0208146973164,36
197,PMS2,0.00136,surgical mortality,23.04262771613952,4257.776075349094,184.7782348350341,47.36872617775215,1954.0543125421016,0.0020399999999999997,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.037987470956732,4255.090639080143,184.69888676015657,47.35298618545181,Surgical Mortality,1983.795051016515,Nat Hist,No Intervention,1968.765619566937,29.74073847441332,15.029431449577942,14.711307024835378,36
203,MSH6,-5.0,oc lifetime risk,22.82553741063835,10119.587962838836,443.3450034837898,46.92298439017602,7913.505804040992,5.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,21.290771070319934,25530.207756612443,1199.1208619119682,43.11088484226487,OC Lifetime Risk,70083.03289317222,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,62169.527089131225,57620.02420336676,4549.5028857644675,37
201,PMS2,-5.0,oc lifetime risk,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,15225.113941034366,5.0,"HSBO: 50, Survey: Never",Hyst-BSO: 50,19.20838337230599,38638.25719898459,2011.5309263710321,39.19340044827867,OC Lifetime Risk,-4823.5876843033475,Nat Hist,No Intervention,1968.765619566937,20048.701625337715,-6792.353303870284,-13256.348321467429,37
205,MSH2,-5.0,oc lifetime risk,22.571099973289577,13117.888486331596,581.1807356245455,46.23529145767436,26968.62226367706,5.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,21.951392772404056,19274.02577109943,878.0320215184503,44.75246574202024,OC Lifetime Risk,250281.39095193386,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,223312.7686882568,186433.16468552954,36879.60400272726,37
207,MLH1,-5.0,oc lifetime risk,22.720925676442146,11422.302908496482,502.7217231883967,46.634430577169475,12304.739632029748,5.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.270433459034805,15783.185074632614,708.7057871444166,45.57387458223288,OC Lifetime Risk,21075.06731154348,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,8770.327679513732,4232.442771635531,4537.8849078782005,37
206,MLH1,-5.0,ec lifetime risk,22.61269446462235,12860.311192787429,568.7208666312382,46.32942898367581,16842.185822147454,5.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.42786615265903,13798.329437391823,615.2314867349029,45.97635114612898,EC Lifetime Risk,16842.768789717764,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,0.5829675703098474,0.14424980981493718,0.4387177604949102,38
204,MSH2,-5.0,ec lifetime risk,22.408877476854997,15279.515296343357,681.8509901767637,45.77543070049424,63842.81404056693,5.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.168371268638992,16451.73307515441,742.1263779729385,45.32065143085501,EC Lifetime Risk,63850.96078723448,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,8.146746667545813,2.734520830155816,5.412225837389997,38
202,MSH6,-5.0,ec lifetime risk,22.653727916701477,12417.36985005079,548.1380325441304,46.438087151381,12462.431735724043,5.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,21.567637487797583,17838.39697614873,827.0909127734197,44.42903728449748,EC Lifetime Risk,12463.095987813014,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,0.6642520889708976,0.08729800755463657,0.576954081416261,38
200,PMS2,-5.0,ec lifetime risk,23.068002554088302,4067.031003096272,176.30616233721022,47.421246482338425,14396.240307028125,5.0,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.007712779718428,4470.318321046227,194.29651108070442,47.291613392043025,EC Lifetime Risk,-2427.8526189410013,Nat Hist,No Intervention,1968.765619566937,16824.092925969126,-4396.618238507938,-12427.474687461188,38
88,PMS2,0.76,local ec surv,23.02584099399919,4271.847107922239,185.5240427064329,47.303414504219816,833.6727901834641,0.98,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04345443243089,4251.766383881102,184.51080745503387,47.373959827175895,Local EC Survival,2271.1680504120163,Nat Hist,No Intervention,1968.765619566937,1437.495260228552,302.4024308450794,1135.0928293834727,39
89,MLH1,0.76,local ec surv,22.493561395593858,13216.938613714135,587.5876381364461,45.99672453480319,16842.624539907934,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.56590054966927,13164.14431429569,583.3644567084928,46.25941785438811,Local EC Survival,16842.624539907752,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,1.8189894035458565e-10,-1.964508555829525e-10,1.4551915228366852e-11,39
90,MSH6,0.76,local ec surv,22.477827465473787,13022.357182078127,579.3423408948498,45.970837787508685,12463.008689805853,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.565300010062593,12958.545087819582,574.2686816501864,46.28845435802933,Local EC Survival,12463.008689805725,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,1.2732925824820995e-10,2.6557245291769505e-10,-3.92901711165905e-10,39
91,MSH2,0.76,local ec surv,22.26363713564465,15698.494275575033,705.1181341094239,45.3726675091979,63848.2262663981,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.351146298790866,15634.65163250834,699.5011094063724,45.69042167055526,Local EC Survival,63848.226266391684,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,6.417394615709782e-09,-1.263833837583661e-08,6.220943760126829e-09,39
147,PMS2,0.5519999999999999,regional ec surv,23.03894621845962,4256.787617981729,184.7648576292539,47.35614105053102,1814.7365600368075,0.98,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.045713364553286,4250.8918197229705,184.45477267200963,47.38215080838102,Regional EC Survival,2586.7043789966892,Nat Hist,No Intervention,1968.765619566937,771.9678189598817,617.9387594297523,154.02905953012942,40
146,MSH2,0.5519999999999999,regional ec surv,22.328852933852176,15651.708736503218,700.9634029509006,45.61018003520151,63848.22626640417,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.360894007052813,15635.264717675334,699.2235960129251,45.72038794879032,Regional EC Survival,63848.22626639379,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,1.0382791515439749e-08,-1.05355866253376e-08,1.5279510989785194e-10,40
145,MSH6,0.5519999999999999,regional ec surv,22.543015836060462,12975.594226119094,575.5926500908969,46.20824695464284,12463.008689806107,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.57504400592781,12959.157919283645,574.0479582622651,46.31840884117894,Regional EC Survival,12463.008689805985,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,1.2187229003757238e-10,5.256879376247525e-10,-6.475602276623249e-10,40
144,MLH1,0.5519999999999999,regional ec surv,22.547472498186693,13178.248614475313,584.466778506333,46.19308313669548,16842.624539907523,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.573956641287054,13164.65110689986,583.1787185602248,46.28418567983113,Regional EC Survival,16842.62453990751,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,1.4551915228366852e-11,-4.4019543565809727e-10,4.256435204297304e-10,40
175,MLH1,0.13440000000000002,distant ec surv,22.552250842069892,13178.297480872388,584.3451091936707,46.20714500719635,16842.624539908164,0.2016,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55253538736891,13178.417316181909,584.3430501194471,46.20799121032693,Distant EC Survival,16842.624539907327,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,8.36735125631094e-10,-6.220943760126829e-10,-2.1464074961841106e-10,41
174,PMS2,0.13440000000000002,distant ec surv,23.040265603093854,4256.4184598197135,184.7382548944297,47.36070186394719,1963.2491498356014,0.2016,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.040349841536397,4256.447927929353,184.73885844632298,47.3610141614475,Distant EC Survival,1974.4567502008567,Nat Hist,No Intervention,1968.765619566937,11.207600365255303,5.691130633919784,5.516469731335519,41
173,MSH6,0.13440000000000002,distant ec surv,22.54879406656413,12975.654235745256,575.4478131930723,46.2252488011635,12463.008689805858,0.2016,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.549138212524127,12975.799179552518,575.4454585916532,46.22627206938591,Distant EC Survival,12463.008689806251,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,3.92901711165905e-10,7.912603905424476e-10,-3.9835867937654257e-10,41
172,MSH2,0.13440000000000002,distant ec surv,22.33463354696535,15651.768639545377,700.7846628256864,45.627189253485014,63848.22626639805,0.2016,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.334977826470556,15651.913638470947,700.7803526861306,45.62821294454937,Distant EC Survival,63848.22626640431,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,6.257323548197746e-09,-1.4551915228366852e-11,6.271875463426113e-09,41
95,MLH1,0.7392000000000001,local oc surv,22.531015982160387,13132.49307191799,582.8628891975417,46.11561537972925,17261.143823436083,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.561655389843477,13189.056500608198,584.5784040538747,46.24964041435999,Local OC Survival,16670.6031187236,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,590.5407047124827,-172.02142118434858,-418.5192835281341,42
94,MSH6,0.7392000000000001,local oc surv,22.529227945303454,12929.180520771946,573.8847577094723,46.14288108609283,12595.45252034017,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.557638135136465,12987.752668993386,575.7585342573284,46.26439886079674,Local OC Survival,12407.957757649954,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,187.4947626902158,-55.05093215550551,-132.4438305347103,42
92,MSH2,0.7392000000000001,local oc surv,22.301526677120414,15588.85761829836,699.0040567173943,45.48048516901899,76126.78518950469,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.348983820828597,15664.187320629453,700.8903602154338,45.69361580755361,Local OC Survival,59893.9982891332,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,16232.786900371495,-3954.2279772711263,-12278.558923100369,42
93,PMS2,0.7392000000000001,local oc surv,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1888.3953960352324,0.98,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,Local OC Survival,2007.7693753744852,Nat Hist,No Intervention,1968.765619566937,119.37397933925286,39.00375580754826,80.3702235317046,42
132,MLH1,0.6016,regional oc surv,22.53886132317616,13130.345572214375,582.5647260499696,46.156085918474844,17164.098141638286,0.9024,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.573710500924097,13231.259136078157,586.1357677789174,46.29654769732057,Regional OC Survival,16347.667308318158,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,816.4308333201279,-494.95723158979126,-321.47360173033667,43
133,MSH2,0.6016,regional oc surv,22.31431352192843,15582.406407932107,698.3143977348517,45.54710949775007,71944.84209256721,0.9024,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.366585878115917,15724.006309530632,703.0132535746295,45.763865860766316,Regional OC Survival,54600.492393684974,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,17344.349698882237,-9247.73387271935,-8096.615826162888,43
134,MSH6,0.6016,regional oc surv,22.53617187229899,12928.716212092582,573.6873274375539,46.17837908634758,12597.87613245998,0.9024,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.56936910284191,13029.664237553701,577.3162811145227,46.30919217745048,Regional OC Survival,12242.196512635943,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,355.6796198240372,-220.81217716951687,-134.86744265452035,43
135,PMS2,0.6016,regional oc surv,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1923.7012478574,0.9024,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,Regional OC Survival,2064.7244056831446,Nat Hist,No Intervention,1968.765619566937,141.02315782574465,95.95878611620765,45.064371709537,43
169,MLH1,0.2336,distant oc surv,22.548039842519607,13152.142116023211,583.2942556373242,46.19138777725643,16927.045507273597,0.3504,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.557129496179012,13206.613403508194,585.4740252187354,46.2257554832063,Distant OC Survival,16751.497783501894,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,175.5477237717023,-91.12675640605448,-84.42096736564781,44
170,MSH6,0.2336,distant oc surv,22.54490279350143,12951.173331278927,574.4612629251212,46.21121910030034,12494.121748630761,0.3504,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55338814611482,13002.246661872328,576.5096834957,46.24211744848502,Distant OC Survival,12429.020705359033,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,65.10104327172849,-33.98798444642671,-31.113058825301778,44
171,PMS2,0.2336,distant oc surv,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1981.9199002906375,0.3504,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,Distant OC Survival,1958.3010763581694,Nat Hist,No Intervention,1968.765619566937,23.618823932468104,-10.464543208767509,-13.154280723700595,44
168,MSH2,0.2336,distant oc surv,22.328106594356772,15611.669493511587,699.1936117618366,45.60166291984536,66251.86361344055,0.3504,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.342091989017586,15695.028391259191,702.486964916902,45.656942486692714,Distant OC Survival,61439.772720061796,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,4812.090893378758,-2408.4535463425273,-2403.6373470362305,44
76,MSH6,1.0,risk ac death oc surg,22.54896564681387,12975.726847285669,575.4466546503926,46.2257541084722,12463.008689805596,1.4,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.54896564681387,12975.726847285669,575.4466546503926,46.2257541084722,RR for AC Death Post-Ooph,7432.202162691649,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,5030.806527113947,-5030.80652711381,-1.3642420526593924e-10,45
77,MSH2,1.0,risk ac death oc surg,22.33480519376686,15651.841278733746,700.7825294622145,45.627694769619865,63848.22626640641,1.4,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.33480519376686,15651.841278733746,700.7825294622145,45.627694769619865,RR for AC Death Post-Ooph,20747.508938208543,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,43100.71732819787,-43100.71732819578,-2.0881998352706432e-09,45
78,MLH1,1.0,risk ac death oc surg,22.552392707151323,13178.357514181027,584.3440953385933,46.2075628768546,16842.62453990773,1.4,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.552392707151323,13178.357514181027,584.3440953385933,46.2075628768546,RR for AC Death Post-Ooph,9381.584818747984,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,7461.0397211597465,-7461.039721159965,2.1827872842550278e-10,45
79,PMS2,1.0,risk ac death oc surg,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1968.7656195669047,1.4,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,RR for AC Death Post-Ooph,1968.7656195669047,Nat Hist,No Intervention,1968.765619566937,0.0,-3.228706191293895e-11,3.228706191293895e-11,45
148,PMS2,0.51,risk oc tubal ligation,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,1968.7656195669047,1.0,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04030759354814,4256.433357214619,184.73856479270816,47.360856181601974,RR for OC Post-Ooph,1968.7656195669047,Nat Hist,No Intervention,1968.765619566937,0.0,-3.228706191293895e-11,3.228706191293895e-11,46
151,MSH2,0.51,risk oc tubal ligation,22.410717771722197,14714.458744163194,656.5813239025243,45.83835574589062,32487.65448816745,1.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.165963122870956,17734.145015221166,800.062010250436,45.15920746420472,RR for OC Post-Ooph,-149423.3633889248,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,181911.01787709224,-213271.58965532912,31360.571778236874,46
150,MSH6,0.51,risk oc tubal ligation,22.575095401727214,12652.436093073917,560.4599169094046,46.29827888144654,10654.713619387787,1.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.490112844902853,13703.583494071441,609.3159064418484,46.06241070188311,RR for OC Post-Ooph,17798.52162286666,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,7143.8080034788745,5335.512933061202,1808.2950704176728,46
149,MLH1,0.51,risk oc tubal ligation,22.59007413086535,12712.346582680098,562.7403659251795,46.312145810162974,13434.235209231374,1.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,14224.414029073409,633.1033834402035,45.97267839721857,RR for OC Post-Ooph,29162.460692621342,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,15728.225483389968,12319.836152713393,3408.389330676575,46
142,PMS2,0.5760000000000001,ec stage dist nat hist,23.037025361942945,4267.778028794327,185.25733951071115,47.34773518171096,1287.7559824668415,0.8640000000000001,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04467869433142,4239.874706910979,183.9849781873466,47.376451522854964,Prob Early-Stage EC Nat Hist,3223.539394525708,Nat Hist,No Intervention,1968.765619566937,1935.7834120588664,1254.773774958771,681.0096371000955,47
143,MSH2,0.5760000000000001,ec stage dist nat hist,22.31933802904759,15693.001980585104,703.1123396294902,45.57216914349329,63848.22626639173,0.8640000000000001,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.35456986844047,15590.46007134268,697.4171349793152,45.690502060338716,Prob Early-Stage EC Nat Hist,63848.22626639591,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,4.18367562815547e-09,-8.41100700199604e-09,1.259468263015151e-08,47
141,MLH1,0.5760000000000001,ec stage dist nat hist,22.53961040912629,13212.378245451873,586.1848543798334,46.161672239396296,16842.624539908564,0.8640000000000001,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.568726825657826,13127.624693974683,581.6732505730103,46.2594729224189,Prob Early-Stage EC Nat Hist,16842.624539907967,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,5.966285243630409e-10,1.8189894035458565e-11,-6.148184183984995e-10,47
140,MSH6,0.5760000000000001,ec stage dist nat hist,22.533504232225585,13016.871256342783,577.6674201310915,46.170249815962364,12463.008689806911,0.8640000000000001,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.56872291444665,12914.369764588906,572.2242155014534,46.28853700907022,Prob Early-Stage EC Nat Hist,12463.008689806384,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,5.275069270282984e-10,9.240466170012951e-10,-1.4515535440295935e-09,47
112,MSH2,0.72,ec stage dist intervention,22.33340170916791,15656.653584052443,701.0420440172064,45.622471844350464,63848.22626639384,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.335951338289803,15647.960726294685,700.5728338720853,45.632020039090655,Prob Early-Stage EC Intervention,63848.226266398,"HSBO: 40, Survey: Never",Hyst-BSO: 40,63848.22626640432,4.16184775531292e-09,-6.322807166725397e-09,1.0484654922038317e-08,48
113,MLH1,0.72,ec stage dist intervention,22.551229007875605,13182.347637206203,584.5511848867533,46.20323228829131,16842.624539908367,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55334303289923,13175.139954069597,584.1768085046474,46.211149174099376,Prob Early-Stage EC Intervention,16842.624539907123,"HSBO: 40, Survey: Never",Hyst-BSO: 40,16842.62453990795,1.2441887520253658e-09,-8.258211892098188e-10,-4.18367562815547e-10,48
114,PMS2,0.72,ec stage dist intervention,23.04013877934904,4257.315063101549,184.77818661914466,47.36011375437357,1974.3672332287479,0.98,"HSBO: 50, Survey: Never",Hyst-BSO: 50,23.04044380531011,4255.720862884474,184.70654900769142,47.36146356266377,Prob Early-Stage EC Intervention,1964.2472511462668,Nat Hist,No Intervention,1968.765619566937,10.119982082481101,-4.5183684206701855,-5.601613661810916,48
115,MSH6,0.72,ec stage dist intervention,22.547563458000322,12980.534709580783,575.6956725616857,46.22053600533664,12463.008689805847,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.55011073314392,12971.849877617213,575.2455068236682,46.23007538458161,Prob Early-Stage EC Intervention,12463.008689806406,"HSBO: 40, Survey: Never",Hyst-BSO: 40,12463.00868980546,5.584297468885779e-10,9.458744898438454e-10,-3.8744474295526743e-10,48
